NOM;CODI;DATA_INI;DATA_FI;RESIDENCIA;IEPG_CONFIRMAT;R0_CONFIRMAT_M;IA14;TAXA_CASOS_CONFIRMAT;CASOS_CONFIRMAT;TAXA_PCRTAR;PCR;TAR;PERC_PCRTAR_POSITIVES;INGRESSOS_TOTAL;INGRESSOS_CRITIC;EXITUS;CASOS_PCR;CASOS_TAR;POSITIVITAT_PCR_NUM;POSITIVITAT_TAR_NUM;POSITIVITAT_PCR_DEN;POSITIVITAT_TAR_DEN;VACUNATS_DOSI_1;VACUNATS_DOSI_2
CATALUNYA;GLOBAL;2020-10-30;2020-11-05;No;707.165;0.944231;748.9324;345.2137;26712;3337.4283;199724;58520;10.9060;1882;309;343;17143;9569;17604;9278;189938;56550;0;0
CATALUNYA;GLOBAL;2020-10-29;2020-11-04;No;734.073;0.950902;771.9751;354.5316;27433;3391.8494;207390;55065;11.0419;1944;362;319;18031;9402;18607;9096;197564;53325;0;0
CATALUNYA;GLOBAL;2020-10-29;2020-11-04;--;;;0.0000;0.0000;642;0.0000;4815;234;8.3721;121;23;2;445;197;368;46;4719;226;0;0
CATALUNYA;GLOBAL;2020-10-29;2020-11-04;Si;;;3316.1019;1546.5674;1089;19327.1224;11205;2404;8.9108;208;9;149;803;286;777;217;9203;1952;0;0
CATALUNYA;GLOBAL;2020-10-28;2020-11-03;Si;;;3504.9848;1530.9455;1078;18580.1119;10765;2318;9.0314;181;10;145;795;283;774;206;8944;1907;0;0
CATALUNYA;GLOBAL;2020-10-28;2020-11-03;No;756.554;0.953526;793.4282;369.8848;28621;3409.3349;212709;51099;11.3372;1943;354;301;19395;9226;19804;8844;203146;49544;0;0
CATALUNYA;GLOBAL;2020-10-28;2020-11-03;--;;;0.0000;0.0000;672;0.0000;4808;220;8.5274;125;22;1;466;206;373;48;4721;216;0;0
CATALUNYA;GLOBAL;2020-10-27;2020-11-02;--;;;0.0000;0.0000;672;0.0000;4898;187;8.5920;120;20;1;480;192;385;44;4808;185;0;0
CATALUNYA;GLOBAL;2020-10-27;2020-11-02;Si;;;3534.8084;1498.2815;1055;19200.7271;11650;1870;8.7283;169;14;129;820;235;810;179;9791;1540;0;0
CATALUNYA;GLOBAL;2020-10-27;2020-11-02;No;769.55;0.95894;802.5005;380.4821;29441;3421.0954;219100;45618;11.5850;1974;373;286;20685;8756;21182;8251;209840;44221;0;0
CATALUNYA;GLOBAL;2020-10-26;2020-11-01;No;775.492;0.970596;798.9853;387.5383;29987;3428.7720;225192;40120;11.6959;1955;370;281;21909;8078;22206;7616;216038;38940;0;0
CATALUNYA;GLOBAL;2020-10-26;2020-11-01;--;;;0.0000;0.0000;707;0.0000;5046;155;8.9202;122;15;1;528;179;419;37;4960;152;0;0
CATALUNYA;GLOBAL;2020-10-26;2020-11-01;Si;;;3495.0435;1476.9790;1040;18930.8944;11906;1424;8.9636;168;15;123;856;184;874;137;10077;1202;0;0
CATALUNYA;GLOBAL;2020-10-25;2020-10-31;--;;;0.0000;0.0000;700;0.0000;5021;152;8.9693;127;17;2;531;169;419;37;4935;149;0;0
CATALUNYA;GLOBAL;2020-10-25;2020-10-31;Si;;;3431.1358;1467.0378;1033;19151.0211;12085;1400;8.8642;180;15;113;845;188;874;139;10244;1184;0;0
CATALUNYA;GLOBAL;2020-10-25;2020-10-31;No;795.19;0.993498;800.3940;392.4364;30366;3441.5663;226570;39732;11.8469;1960;368;267;22382;7984;22812;7523;217485;38573;0;0
CATALUNYA;GLOBAL;2020-10-24;2020-10-30;No;837.619;1.05374;794.9015;394.5171;30527;3404.7729;224949;38506;12.0070;1955;366;252;22735;7792;23094;7325;215940;37404;0;0
CATALUNYA;GLOBAL;2020-10-24;2020-10-30;--;;;0.0000;0.0000;709;0.0000;4813;144;9.4084;119;18;2;542;167;424;34;4727;141;0;0
CATALUNYA;GLOBAL;2020-10-24;2020-10-30;Si;;;3337.4044;1462.7772;1030;19307.2400;12307;1288;8.9028;173;13;95;852;178;886;138;10433;1069;0;0
CATALUNYA;GLOBAL;2020-10-23;2020-10-29;Si;;;3199.6477;1513.9034;1066;18452.2964;12180;813;10.1559;166;13;79;913;153;974;127;10169;672;0;0
CATALUNYA;GLOBAL;2020-10-23;2020-10-29;No;911.609;1.1609;785.2605;403.7186;31239;3354.7330;225856;33727;12.3525;1917;347;236;23904;7335;24054;6828;217196;32811;0;0
CATALUNYA;GLOBAL;2020-10-23;2020-10-29;--;;;0.0000;0.0000;726;0.0000;4655;122;9.9957;117;20;2;563;163;439;30;4572;120;0;0
CATALUNYA;GLOBAL;2020-10-22;2020-10-28;--;;;0.0000;0.0000;732;0.0000;4658;106;10.2433;120;16;2;589;143;454;26;4582;104;0;0
CATALUNYA;GLOBAL;2020-10-22;2020-10-28;Si;;;3174.0846;1769.5344;1246;18291.8169;12160;720;12.1960;169;10;81;1097;149;1195;129;10257;599;0;0
CATALUNYA;GLOBAL;2020-10-22;2020-10-28;No;968.063;1.25116;773.7327;417.4434;32301;3313.3518;227021;29360;12.8594;1849;287;225;25386;6915;25434;6325;218391;28581;0;0
CATALUNYA;GLOBAL;2020-10-21;2020-10-27;No;991.864;1.31554;753.9597;423.5433;32773;3292.5448;230180;24591;13.1821;1815;279;209;26575;6198;26795;5555;221432;23976;0;0
CATALUNYA;GLOBAL;2020-10-21;2020-10-27;--;;;0.0000;0.0000;713;0.0000;4541;88;10.7347;118;16;2;593;120;465;23;4460;86;0;0
CATALUNYA;GLOBAL;2020-10-21;2020-10-27;Si;;;3098.8155;1974.0392;1390;18555.9689;12580;486;12.9462;169;11;71;1233;157;1280;138;10547;406;0;0
CATALUNYA;GLOBAL;2020-10-20;2020-10-26;--;;;0.0000;0.0000;704;0.0000;4434;71;10.8426;118;18;2;604;100;463;17;4358;69;0;0
CATALUNYA;GLOBAL;2020-10-20;2020-10-26;Si;;;2851.7056;2036.5268;1434;17625.7562;12003;408;13.5460;163;7;63;1279;155;1284;126;10067;342;0;0
CATALUNYA;GLOBAL;2020-10-20;2020-10-26;No;993.292;1.36212;729.2240;422.0184;32655;3204.1349;228234;19696;13.4539;1694;259;196;27390;5265;27476;4649;219552;19227;0;0
CATALUNYA;GLOBAL;2020-10-19;2020-10-25;No;944.431;1.41792;666.0666;411.4469;31837;3110.4262;226924;13755;13.2782;1651;242;173;28089;3748;27581;3212;218504;13402;0;0
CATALUNYA;GLOBAL;2020-10-19;2020-10-25;--;;;0.0000;0.0000;658;0.0000;4306;47;10.5349;113;23;1;591;67;442;9;4235;46;0;0
CATALUNYA;GLOBAL;2020-10-19;2020-10-25;Si;;;2618.7973;2018.0645;1421;17550.4871;12023;335;13.0114;144;8;64;1283;138;1229;110;10007;284;0;0
CATALUNYA;GLOBAL;2020-10-18;2020-10-24;--;;;0.0000;0.0000;659;0.0000;4403;44;10.2400;108;22;0;593;66;440;8;4332;43;0;0
CATALUNYA;GLOBAL;2020-10-18;2020-10-24;Si;;;2598.9149;1964.0980;1383;17030.7041;11698;294;13.0661;129;8;61;1263;120;1212;92;9731;249;0;0
CATALUNYA;GLOBAL;2020-10-18;2020-10-24;No;971.245;1.48161;655.5339;407.9575;31567;3097.8516;227079;12627;13.0716;1602;232;170;28183;3384;27286;2903;218649;12302;0;0
CATALUNYA;GLOBAL;2020-10-17;2020-10-23;--;;;0.0000;0.0000;652;0.0000;4415;44;10.2757;107;19;0;594;58;443;8;4346;43;0;0
CATALUNYA;GLOBAL;2020-10-17;2020-10-23;Si;;;2488.1415;1874.6272;1320;15600.5907;10734;251;13.4180;121;8;59;1209;111;1144;82;8920;217;0;0
CATALUNYA;GLOBAL;2020-10-17;2020-10-23;No;1045.75;1.63451;639.7930;400.3843;30981;3088.0943;227606;11345;12.8250;1544;223;166;27989;2992;26997;2556;219363;11070;0;0
CATALUNYA;GLOBAL;2020-10-16;2020-10-22;No;986.676;1.62881;605.7654;381.5418;29523;2986.5540;223596;7498;12.6430;1481;211;149;27409;2114;26516;1661;215556;7311;0;0
CATALUNYA;GLOBAL;2020-10-16;2020-10-22;--;;;0.0000;0.0000;614;0.0000;4380;35;9.9747;104;17;0;572;42;429;5;4317;34;0;0
CATALUNYA;GLOBAL;2020-10-16;2020-10-22;Si;;;2255.2333;1685.7443;1187;14501.3775;10045;166;12.5231;116;7;61;1095;92;1024;59;8499;149;0;0
CATALUNYA;GLOBAL;2020-10-15;2020-10-21;--;;;0.0000;0.0000;589;0.0000;4160;20;10.2309;106;15;0;559;30;418;3;4095;20;0;0
CATALUNYA;GLOBAL;2020-10-15;2020-10-21;Si;;;1965.5182;1404.5502;989;13860.8799;9689;71;9.8801;111;7;57;934;55;784;32;8193;66;0;0
CATALUNYA;GLOBAL;2020-10-15;2020-10-21;No;914.678;1.61763;565.4439;356.2892;27569;2888.9813;219418;4126;12.1880;1425;193;138;26274;1295;25384;914;211749;4020;0;0
CATALUNYA;GLOBAL;2020-10-14;2020-10-20;No;819.102;1.57463;520.1856;330.4163;25567;2734.4803;209818;1771;11.7274;1337;183;123;24865;702;23602;394;202900;1714;0;0
CATALUNYA;GLOBAL;2020-10-14;2020-10-20;--;;;0.0000;0.0000;536;0.0000;3969;10;9.6527;97;15;0;520;16;378;0;3906;10;0;0
CATALUNYA;GLOBAL;2020-10-14;2020-10-20;Si;;;1618.9962;1124.7763;792;12328.5142;8660;21;8.8961;111;5;58;770;22;655;5;7402;17;0;0
CATALUNYA;GLOBAL;2020-10-13;2020-10-19;--;;;0.0000;0.0000;485;0.0000;3631;5;9.2406;89;14;0;475;10;331;0;3577;5;0;0
CATALUNYA;GLOBAL;2020-10-13;2020-10-19;Si;;;1312.2390;815.1787;574;10749.2828;7560;9;7.7005;104;4;61;566;8;502;3;6552;6;0;0
CATALUNYA;GLOBAL;2020-10-13;2020-10-19;No;733.975;1.54335;475.5735;307.2056;23771;2562.1060;197634;617;11.1306;1306;173;112;23397;374;21227;136;191339;592;0;0
CATALUNYA;GLOBAL;2020-10-12;2020-10-18;--;;;0.0000;0.0000;401;0.0000;3125;3;9.1883;76;8;0;395;6;283;0;3077;3;0;0
CATALUNYA;GLOBAL;2020-10-12;2020-10-18;Si;;;1138.9780;600.7328;423;8736.8989;6150;2;7.0273;105;4;52;417;6;377;1;5377;2;0;0
CATALUNYA;GLOBAL;2020-10-12;2020-10-18;No;640.652;1.47951;433.0163;254.6197;19702;2208.2334;170565;304;11.1737;1162;152;104;19462;240;18411;86;165248;293;0;0
CATALUNYA;GLOBAL;2020-10-11;2020-10-17;No;612.238;1.46071;419.1364;247.5763;19157;2172.6937;167981;138;11.1220;1116;155;100;18990;167;18086;32;162771;132;0;0
CATALUNYA;GLOBAL;2020-10-11;2020-10-17;--;;;0.0000;0.0000;382;0.0000;3007;3;9.3856;68;7;1;380;2;278;0;2959;3;0;0
CATALUNYA;GLOBAL;2020-10-11;2020-10-17;Si;;;1111.9947;634.8169;447;8931.4624;6288;1;7.2572;103;5;52;442;5;398;1;5497;1;0;0
CATALUNYA;GLOBAL;2020-10-10;2020-10-16;--;;;0.0000;0.0000;364;0.0000;2980;0;8.9078;65;7;2;362;2;261;0;2930;0;0;0
CATALUNYA;GLOBAL;2020-10-10;2020-10-16;Si;;;1070.8097;613.5143;432;9233.9591;6502;0;6.9353;98;5;56;429;3;389;0;5609;0;0;0
CATALUNYA;GLOBAL;2020-10-10;2020-10-16;No;551.751;1.36501;404.2097;239.4087;18525;2088.4322;161599;0;11.0951;1052;155;88;18398;127;17368;0;156538;0;0;0
CATALUNYA;GLOBAL;2020-10-09;2020-10-15;No;527.723;1.41017;374.2271;224.2235;17350;1979.2411;153150;0;10.8726;991;140;83;17264;86;16149;0;148529;0;0;0
CATALUNYA;GLOBAL;2020-10-09;2020-10-15;--;;;0.0000;0.0000;349;0.0000;2772;0;8.6479;63;7;3;349;0;236;0;2729;0;0;0
CATALUNYA;GLOBAL;2020-10-09;2020-10-15;Si;;;1126.1964;569.4890;401;8499.7301;5985;0;6.7963;99;5;52;397;4;346;0;5091;0;0;0
CATALUNYA;GLOBAL;2020-10-08;2020-10-14;--;;;0.0000;0.0000;308;0.0000;2538;0;7.9936;48;6;3;308;0;200;0;2502;0;0;0
CATALUNYA;GLOBAL;2020-10-08;2020-10-14;Si;;;992.7003;560.9679;395;7472.9457;5262;0;8.3933;95;5;51;392;3;373;0;4444;0;0;0
CATALUNYA;GLOBAL;2020-10-08;2020-10-14;No;490.032;1.40728;348.2120;209.1546;16184;1846.1932;142855;0;10.6248;926;146;76;16119;65;14745;0;138779;0;0;0
CATALUNYA;GLOBAL;2020-10-07;2020-10-13;--;;;0.0000;0.0000;283;0.0000;2392;0;7.8456;50;5;3;282;1;185;0;2358;0;0;0
CATALUNYA;GLOBAL;2020-10-07;2020-10-13;Si;;;923.1118;494.2198;348;7144.8859;5031;0;7.8492;93;4;54;346;2;331;0;4217;0;0;0
CATALUNYA;GLOBAL;2020-10-07;2020-10-13;No;457.115;1.4337;318.8368;189.7693;14684;1748.9177;135328;0;10.0441;859;134;71;14642;42;13219;0;131610;0;0;0
CATALUNYA;GLOBAL;2020-10-06;2020-10-12;No;421.488;1.45624;289.4357;168.3679;13028;1779.8954;137725;0;9.2018;781;128;71;13005;23;12346;0;134170;0;0;0
CATALUNYA;GLOBAL;2020-10-06;2020-10-12;--;;;0.0000;0.0000;288;0.0000;2641;0;7.7100;46;6;3;287;1;201;0;2607;0;0;0
CATALUNYA;GLOBAL;2020-10-06;2020-10-12;Si;;;985.5994;497.0602;350;6863.6918;4833;0;8.4313;95;4;55;348;2;337;0;3997;0;0;0
CATALUNYA;GLOBAL;2020-10-05;2020-10-11;--;;;0.0000;0.0000;320;0.0000;2802;0;7.9537;45;7;3;319;1;220;0;2766;0;0;0
CATALUNYA;GLOBAL;2020-10-05;2020-10-11;Si;;;1029.6247;538.2452;379;7586.5594;5342;0;8.2532;93;3;54;377;2;369;0;4471;0;0;0
CATALUNYA;GLOBAL;2020-10-05;2020-10-11;No;433.774;1.48549;292.0075;178.3966;13804;1984.5915;153564;0;8.6374;771;131;64;13783;21;12916;0;149536;0;0;0
CATALUNYA;GLOBAL;2020-10-04;2020-10-10;No;411.947;1.45544;283.0385;171.5600;13275;1961.7426;151796;0;8.4147;735;121;58;13254;21;12443;0;147872;0;0;0
CATALUNYA;GLOBAL;2020-10-04;2020-10-10;--;;;0.0000;0.0000;321;0.0000;2848;0;7.8564;48;9;2;320;1;221;0;2813;0;0;0
CATALUNYA;GLOBAL;2020-10-04;2020-10-10;Si;;;964.2968;477.1778;336;7325.2478;5158;0;7.6067;90;2;56;334;2;328;0;4312;0;0;0
CATALUNYA;GLOBAL;2020-10-03;2020-10-09;--;;;0.0000;0.0000;311;0.0000;2717;0;7.8183;51;9;1;310;1;210;0;2686;0;0;0
CATALUNYA;GLOBAL;2020-10-03;2020-10-09;Si;;;940.1539;457.2954;322;6877.8936;4843;0;7.6606;88;2;49;320;2;316;0;4125;0;0;0
CATALUNYA;GLOBAL;2020-10-03;2020-10-09;No;386.26;1.40597;274.7287;164.8010;12752;1948.9742;150808;0;8.1871;707;112;52;12735;17;12034;0;146988;0;0;0
CATALUNYA;GLOBAL;2020-10-02;2020-10-08;--;;;0.0000;0.0000;277;0.0000;2561;0;7.7685;51;8;0;276;1;196;0;2523;0;0;0
CATALUNYA;GLOBAL;2020-10-02;2020-10-08;Si;;;900.3891;556.7074;392;8104.9223;5707;0;7.9926;81;2;44;392;0;391;0;4892;0;0;0
CATALUNYA;GLOBAL;2020-10-02;2020-10-08;No;342.278;1.3479;253.9347;150.0036;11607;1914.8431;148167;0;7.4907;683;118;49;11591;16;10817;0;144406;0;0;0
CATALUNYA;GLOBAL;2020-10-01;2020-10-07;No;313.937;1.33839;234.5623;139.0573;10760;1871.9498;144848;0;7.1031;656;113;48;10743;17;10027;0;141163;0;0;0
CATALUNYA;GLOBAL;2020-10-01;2020-10-07;--;;;0.0000;0.0000;247;0.0000;2467;0;7.3983;54;11;1;246;1;180;0;2433;0;0;0
CATALUNYA;GLOBAL;2020-10-01;2020-10-07;Si;;;795.2963;431.7323;304;7738.5179;5449;0;6.6153;80;2;43;304;0;309;0;4671;0;0;0
CATALUNYA;GLOBAL;2020-09-30;2020-10-06;--;;;0.0000;0.0000;230;0.0000;2481;0;6.9530;50;13;1;229;1;170;0;2445;0;0;0
CATALUNYA;GLOBAL;2020-09-30;2020-10-06;Si;;;735.6491;428.8919;302;7522.6517;5297;0;6.8162;73;2;41;302;0;310;0;4548;0;0;0
CATALUNYA;GLOBAL;2020-09-30;2020-10-06;No;295.652;1.32643;222.8924;129.0674;9987;1857.5401;143719;14;6.7324;645;115;57;9971;16;9424;2;139996;14;0;0
CATALUNYA;GLOBAL;2020-09-29;2020-10-05;No;279.302;1.31212;212.8637;121.0677;9368;1800.5085;139294;26;6.4865;625;113;60;9352;16;8797;3;135641;25;0;0
CATALUNYA;GLOBAL;2020-09-29;2020-10-05;--;;;0.0000;0.0000;192;0.0000;2091;0;6.7574;50;11;1;190;2;139;0;2057;0;0;0
CATALUNYA;GLOBAL;2020-09-29;2020-10-05;Si;;;698.7246;488.5392;344;7512.7105;5289;1;7.9045;69;3;40;344;0;361;0;4566;1;0;0
CATALUNYA;GLOBAL;2020-09-28;2020-10-04;--;;;0.0000;0.0000;168;0.0000;2040;0;6.1316;56;11;1;166;2;123;0;2006;0;0;0
CATALUNYA;GLOBAL;2020-09-28;2020-10-04;Si;;;687.3633;491.3795;346;7977.1068;5616;1;7.2446;59;2;37;346;0;356;0;4913;1;0;0
CATALUNYA;GLOBAL;2020-09-28;2020-10-04;No;264.388;1.29023;204.9157;113.6108;8791;1780.4899;137731;40;6.2536;621;105;62;8775;16;8382;4;134059;39;0;0
CATALUNYA;GLOBAL;2020-09-27;2020-10-03;No;256.894;1.26218;203.5329;111.4785;8626;1773.7438;137202;47;6.1710;607;106;66;8609;17;8235;5;133481;46;0;0
CATALUNYA;GLOBAL;2020-09-27;2020-10-03;--;;;0.0000;0.0000;165;0.0000;1992;0;5.9785;54;8;1;163;2;117;0;1957;0;0;0
CATALUNYA;GLOBAL;2020-09-27;2020-10-03;Si;;;697.3045;487.1190;343;7847.8711;5525;1;7.2720;58;2;35;343;0;350;0;4812;1;0;0
CATALUNYA;GLOBAL;2020-09-26;2020-10-02;No;240.358;1.19366;201.3617;109.9276;8506;1765.1238;136527;55;6.0980;604;104;65;8489;17;8099;5;132841;54;0;0
CATALUNYA;GLOBAL;2020-09-26;2020-10-02;--;;;0.0000;0.0000;154;0.0000;1874;0;6.0425;49;8;1;152;2;111;0;1837;0;0;0
CATALUNYA;GLOBAL;2020-09-26;2020-10-02;Si;;;712.9264;482.8585;340;7924.5604;5579;1;7.1135;60;2;34;340;0;346;0;4863;1;0;0
CATALUNYA;GLOBAL;2020-09-25;2020-10-01;--;;;0.0000;0.0000;147;0.0000;1813;0;5.8890;43;8;1;145;2;105;0;1783;0;0;0
CATALUNYA;GLOBAL;2020-09-25;2020-10-01;Si;;;592.2117;343.6816;242;6791.2631;4779;3;5.8657;59;2;34;242;0;248;0;4225;3;0;0
CATALUNYA;GLOBAL;2020-09-25;2020-10-01;No;216.931;1.10374;196.5412;103.9311;8042;1719.7105;133006;62;5.9021;576;100;66;8028;14;7635;6;129401;61;0;0
CATALUNYA;GLOBAL;2020-09-24;2020-09-30;No;198.729;1.02961;193.0131;95.5050;7390;1626.7385;125807;67;5.6832;543;89;68;7378;12;6951;7;122365;66;0;0
CATALUNYA;GLOBAL;2020-09-24;2020-09-30;--;;;0.0000;0.0000;139;0.0000;1722;0;5.7363;42;5;0;137;2;97;0;1691;0;0;0
CATALUNYA;GLOBAL;2020-09-24;2020-09-30;Si;;;609.2538;363.5640;256;7085.2387;4986;3;5.6125;56;1;37;256;0;252;0;4487;3;0;0
CATALUNYA;GLOBAL;2020-09-23;2020-09-29;--;;;0.0000;0.0000;129;0.0000;1543;0;5.8047;43;2;0;128;1;88;0;1516;0;0;0
CATALUNYA;GLOBAL;2020-09-23;2020-09-29;Si;;;607.8336;306.7571;216;7107.9614;5001;4;4.6983;58;1;37;216;0;211;0;4488;3;0;0
CATALUNYA;GLOBAL;2020-09-23;2020-09-29;No;190.869;0.992344;192.3411;93.8249;7260;1599.4439;123703;59;5.6671;514;84;60;7249;11;6815;7;120321;58;0;0
CATALUNYA;GLOBAL;2020-09-22;2020-09-28;No;185.702;0.965677;192.3023;91.7959;7103;1565.1190;121059;47;5.7207;498;90;50;7093;10;6729;6;117683;47;0;0
CATALUNYA;GLOBAL;2020-09-22;2020-09-28;--;;;0.0000;0.0000;130;0.0000;1511;0;5.9973;42;6;0;130;0;89;0;1484;0;0;0
CATALUNYA;GLOBAL;2020-09-22;2020-09-28;Si;;;504.1611;210.1854;148;6985.8266;4916;3;2.9061;61;1;33;148;0;129;0;4437;2;0;0
CATALUNYA;GLOBAL;2020-09-21;2020-09-27;No;182.924;0.962554;190.0407;91.3048;7065;1541.8049;119269;33;5.8120;483;82;54;7057;8;6733;5;115900;33;0;0
CATALUNYA;GLOBAL;2020-09-21;2020-09-27;--;;;0.0000;0.0000;126;0.0000;1456;0;5.5245;34;5;1;126;0;79;0;1430;0;0;0
CATALUNYA;GLOBAL;2020-09-21;2020-09-27;Si;;;511.2619;195.9837;138;6532.7917;4597;3;3.0758;63;2;33;138;0;127;0;4127;2;0;0
CATALUNYA;GLOBAL;2020-09-20;2020-09-26;--;;;0.0000;0.0000;132;0.0000;1471;0;6.0208;37;7;1;132;0;87;0;1445;0;0;0
CATALUNYA;GLOBAL;2020-09-20;2020-09-26;Si;;;580.8503;210.1854;148;6527.1110;4593;3;3.4066;67;2;28;148;0;141;0;4137;2;0;0
CATALUNYA;GLOBAL;2020-09-20;2020-09-26;No;184.008;0.968584;189.9761;92.0544;7123;1550.8643;119977;26;5.8259;490;85;48;7116;7;6791;4;116609;26;0;0
CATALUNYA;GLOBAL;2020-09-19;2020-09-25;No;190.747;1.00174;190.4155;91.4340;7075;1560.7638;120751;18;5.7786;479;83;51;7069;6;6778;4;117346;18;0;0
CATALUNYA;GLOBAL;2020-09-19;2020-09-25;--;;;0.0000;0.0000;135;0.0000;1492;0;6.1350;41;7;1;135;0;90;0;1467;0;0;0
CATALUNYA;GLOBAL;2020-09-19;2020-09-25;Si;;;651.8590;230.0678;162;6578.2372;4629;3;3.4747;61;2;33;162;0;145;0;4171;2;0;0
CATALUNYA;GLOBAL;2020-09-18;2020-09-24;--;;;0.0000;0.0000;135;0.0000;1414;0;6.4888;45;6;2;135;0;90;0;1387;0;0;0
CATALUNYA;GLOBAL;2020-09-18;2020-09-24;Si;;;629.1362;248.5301;175;6679.0695;4702;1;3.9248;56;3;30;175;0;165;0;4204;0;0;0
CATALUNYA;GLOBAL;2020-09-18;2020-09-24;No;209.817;1.15702;181.3432;92.6101;7166;1538.4319;119030;11;6.0064;486;79;51;7161;5;6941;3;115599;11;0;0
CATALUNYA;GLOBAL;2020-09-17;2020-09-23;No;230.79;1.23955;186.1895;97.5081;7545;1577.8875;122087;7;6.1656;500;83;55;7540;5;7300;3;118441;7;0;0
CATALUNYA;GLOBAL;2020-09-17;2020-09-23;--;;;0.0000;0.0000;138;0.0000;1385;0;6.9270;40;6;2;138;0;94;0;1357;0;0;0
CATALUNYA;GLOBAL;2020-09-17;2020-09-23;Si;;;614.9345;245.6897;173;6613.7415;4656;1;4.2640;49;3;22;173;0;177;0;4151;0;0;0
CATALUNYA;GLOBAL;2020-09-16;2020-09-22;Si;;;614.9345;301.0764;212;6576.8171;4631;0;5.2555;47;4;18;212;0;217;0;4129;0;0;0
CATALUNYA;GLOBAL;2020-09-16;2020-09-22;No;238.836;1.29281;184.7420;98.5161;7623;1499.9326;116061;1;6.5849;504;82;63;7617;6;7404;1;112454;1;0;0
CATALUNYA;GLOBAL;2020-09-16;2020-09-22;--;;;0.0000;0.0000;146;0.0000;1279;0;8.0671;39;6;2;145;1;101;0;1252;0;0;0
CATALUNYA;GLOBAL;2020-09-15;2020-09-21;--;;;0.0000;0.0000;142;0.0000;1191;0;8.3765;38;3;2;141;1;97;0;1158;0;0;0
CATALUNYA;GLOBAL;2020-09-15;2020-09-21;Si;;;610.6740;293.9756;207;6287.1019;4427;0;5.8033;42;3;17;207;0;229;0;3946;0;0;0
CATALUNYA;GLOBAL;2020-09-15;2020-09-21;No;239.591;1.3052;183.5660;100.5064;7777;1441.5957;111547;1;7.0214;519;71;68;7771;6;7574;1;107883;1;0;0
CATALUNYA;GLOBAL;2020-09-14;2020-09-20;No;237.515;1.31293;180.9038;98.7358;7640;1381.4237;106890;2;7.1463;527;77;65;7633;7;7363;2;103059;2;0;0
CATALUNYA;GLOBAL;2020-09-14;2020-09-20;--;;;0.0000;0.0000;142;0.0000;1131;0;9.7717;47;3;1;141;1;107;0;1095;0;0;0
CATALUNYA;GLOBAL;2020-09-14;2020-09-20;Si;;;590.7916;315.2782;222;6788.4227;4780;0;5.4227;41;2;21;222;0;229;0;4223;0;0;0
CATALUNYA;GLOBAL;2020-09-13;2020-09-19;--;;;0.0000;0.0000;135;0.0000;1092;0;9.5735;43;3;1;134;1;101;0;1055;0;0;0
CATALUNYA;GLOBAL;2020-09-13;2020-09-19;Si;;;582.2705;370.6649;261;6831.0279;4810;0;6.2353;31;2;21;261;0;265;0;4250;0;0;0
CATALUNYA;GLOBAL;2020-09-13;2020-09-19;No;231.073;1.28661;179.5985;97.9217;7577;1352.5266;104654;2;7.2170;527;72;66;7570;7;7276;2;100843;2;0;0
CATALUNYA;GLOBAL;2020-09-12;2020-09-18;No;225.666;1.25416;179.9345;98.9814;7659;1318.4860;102020;2;7.4918;527;71;63;7652;7;7359;2;98252;2;0;0
CATALUNYA;GLOBAL;2020-09-12;2020-09-18;--;;;0.0000;0.0000;139;0.0000;1050;0;9.9802;38;4;1;138;1;101;0;1012;0;0;0
CATALUNYA;GLOBAL;2020-09-12;2020-09-18;Si;;;568.0688;421.7911;297;6781.3218;4775;0;7.0109;34;2;15;297;0;296;0;4222;0;0;0
CATALUNYA;GLOBAL;2020-09-11;2020-09-17;No;193.952;1.07875;179.7923;88.7330;6866;1132.9168;87661;2;7.6908;496;70;59;6860;6;6484;2;84332;2;0;0
CATALUNYA;GLOBAL;2020-09-11;2020-09-17;--;;;0.0000;0.0000;125;0.0000;956;0;9.9891;34;4;0;124;1;92;0;921;0;0;0
CATALUNYA;GLOBAL;2020-09-11;2020-09-17;Si;;;545.3460;380.6061;268;5872.4117;4135;0;7.1234;31;1;16;268;0;261;0;3664;0;0;0
CATALUNYA;GLOBAL;2020-09-10;2020-09-16;--;;;0.0000;0.0000;129;0.0000;898;0;10.8545;38;4;0;127;2;94;0;866;0;0;0
CATALUNYA;GLOBAL;2020-09-10;2020-09-16;Si;;;552.4469;369.2447;260;6174.9083;4348;0;6.4875;36;1;18;260;0;251;0;3869;0;0;0
CATALUNYA;GLOBAL;2020-09-10;2020-09-16;No;180.172;1.00667;178.9781;88.6813;6862;1128.6650;87333;1;7.9811;492;74;58;6856;6;6697;1;83922;1;0;0
CATALUNYA;GLOBAL;2020-09-09;2020-09-15;No;167.247;0.948285;176.3676;86.2259;6672;1097.6226;84931;1;7.9675;482;75;56;6668;4;6495;1;81530;1;0;0
CATALUNYA;GLOBAL;2020-09-09;2020-09-15;--;;;0.0000;0.0000;133;0.0000;953;0;10.9783;39;4;0;132;1;101;0;920;0;0;0
CATALUNYA;GLOBAL;2020-09-09;2020-09-15;Si;;;558.1276;313.8580;221;6389.3543;4499;0;5.2684;31;0;18;221;0;211;0;4005;0;0;0
CATALUNYA;GLOBAL;2020-09-08;2020-09-14;--;;;0.0000;0.0000;138;0.0000;987;0;10.6806;44;5;0;137;1;102;0;955;0;0;0
